Column 1	id	Column 2	Column 3	Column 4	Column 1
Harzig, Christiane.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Harzig,%20Christiane.	http://example.org/1356493#Agent700-29	Harzig, Christiane.
Hoerder, Dirk.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hoerder,%20Dirk.	http://example.org/1356493#Agent700-30	Hoerder, Dirk.
Labor Migration Project	142438775	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Labor%20Migration%20Project.	http://example.org/1356493#Agent710-31	Labor Migration Project
Labor Newspaper Preservation Project.	143615745	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Labor%20Newspaper%20Preservation%20Project.	http://example.org/1356493#Agent710-32	Labor Newspaper Preservation Project.
McCloskey, Deirdre N.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22McCloskey,%20Deirdre%20N.	http://example.org/1335204#Agent100-14	McCloskey, Deirdre N.
Corley-Smith, Peter, 1923-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Corley-Smith,%20Peter,%201923-	http://example.org/1335386#Agent100-13	Corley-Smith, Peter, 1923-
Knowlton, Rennie.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Knowlton,%20Rennie.	http://example.org/1335386#Agent700-24	Knowlton, Rennie.
Glissant, Édouard, 1928-2011.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Glissant,%20Édouard,%201928-2011.	http://example.org/1362284#Agent100-14	Glissant, Édouard, 1928-2011.
Callen, Herbert B.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Callen,%20Herbert%20B.	http://example.org/1399696#Agent100-12	Callen, Herbert B.
Sillanpaa, Len.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sillanpaa,%20Len.	http://example.org/1409929#Agent100-11	Sillanpaa, Len.
Programme des affaires du Nord (Canada). Direction des affaires circumpolaires et scientifiques	158205507	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Northern%20Affairs%20Program%20(Canada).%20Office%20of%20the%20Northern%20Research %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20and%20Science%20Advisor.	http://example.org/1409929#Agent710-21	Programme des affaires du Nord (Canada). Direction des affaires circumpolaires et scientifiques
Table Ronde en l'Honneur de Massimo Pallottino, Paris, 1990	127399068	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pallottino,%20Massimo.	http://example.org/1369676#Agent700-17	Table Ronde en l'Honneur de Massimo Pallottino, Paris, 1990
Pandolfini Angeletti, Maristella.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pandolfini%20Angeletti,%20Maristella.	http://example.org/1369676#Agent700-18	Pandolfini Angeletti, Maristella.
Istituto di studi etruschi ed italici	143780030	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Istituto%20di%20studi%20etruschi%20ed%20italici.	http://example.org/1369676#Agent710-19	Istituto di studi etruschi ed italici
Melnyk, George.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Melnyk,%20George.	http://example.org/1375836#Agent100-18	Melnyk, George.
Elman, Natalie Madorsky.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Elman,%20Natalie%20Madorsky.	http://example.org/1339762#Agent100-12	Elman, Natalie Madorsky.
Center for Applied Research in Education.	147151684	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Center%20for%20Applied%20Research%20in%20Education.	http://example.org/1339762#Agent710-25	Center for Applied Research in Education.
Watt, James C. Y.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Watt,%20James%20C.%20Y.	http://example.org/1403186#Agent100-12	Watt, James C. Y.
China House Gallery	131201529	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22China%20House%20Gallery.	http://example.org/1403186#Agent710-24	China House Gallery
Nordic Workshop on the Teaching of Science and Technology in an Interdisciplinary Context (1985 : Kollekolle, Denmark)	312820443	Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Nordic%20Workshop%20on%20the%20Teaching%20of%20Science%20and%20Technology%20in%20an %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Interdisciplinary%20Context%20(1985%20:%20Kollekolle,%20Denmark)	http://example.org/1355247#Agent111-14	Nordic Workshop on the Teaching of Science and Technology in an Interdisciplinary Context (1985 : Kollekolle, Denmark)
Thulstrup, Erik Waaben, 1941-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Thulstrup,%20Erik%20Waaben,%201941-	http://example.org/1355247#Agent700-26	Thulstrup, Erik Waaben, 1941-
Nordic Center of the International Network on Chemical Education	154842369	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Nordic%20Center%20of%20the%20International%20Network%20on%20Chemical %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Education.	http://example.org/1355247#Agent710-27	Nordic Center of the International Network on Chemical Education
Danmarks Lærerhøjskole Kemisk Institut	153676463	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Danmarks%20lærerhøjskole.%20Kemisk%20institut.	http://example.org/1355247#Agent710-28	Danmarks Lærerhøjskole Kemisk Institut
Notre Europe-Institut Jacques Delors	136068463	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Delors,%20Jacques.	http://example.org/1353990#Agent100-10	Notre Europe-Institut Jacques Delors
European Parliament.	173022063	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22European%20Parliament.	http://example.org/1353990#Agent710-22	European Parliament.
Buckner, Phillip A. (Phillip Alfred), 1942-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Buckner,%20Phillip%20A.%20(Phillip%20Alfred),%201942-	http://example.org/1344527#Agent100-19	Buckner, Phillip A. (Phillip Alfred), 1942-
International Law Symposium (1984 : Cambridge, England)	124404038	Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22International%20Law%20Symposium%20(1984%20:%20Cambridge, %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20England)	http://example.org/1359670#Agent111-13	International Law Symposium (1984 : Cambridge, England)
Allen, Beverly A.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Allen,%20Beverly%20A.	http://example.org/1359670#Agent700-27	Allen, Beverly A.
Ward, Christian S.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ward,%20Christian%20S.	http://example.org/1359670#Agent700-28	Ward, Christian S.
Columbia Law School Alumni Association	122974374	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Columbia%20Law%20School%20Alumni%20Association.	http://example.org/1359670#Agent710-29	Columbia Law School Alumni Association
Columbia law School association of the United Kingdom	124157414	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Columbia%20Law%20School%20Association%20of%20the%20United%20Kingdom.	http://example.org/1359670#Agent710-30	Columbia law School association of the United Kingdom
Galerie Dresdnere (Toronto, Ont.)	133572707	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Galerie%20Dresdnere.	http://example.org/1405672#Agent110-9	Galerie Dresdnere (Toronto, Ont.)
Ausstellung Julius Klinger: Plakatkünstler und Zeichner 1997 Berlin	124031011	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Klinger,%20Julius.	http://example.org/1406755#Agent100-13	Ausstellung Julius Klinger: Plakatkünstler und Zeichner 1997 Berlin
Grahn, Judy, 1940-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Grahn,%20Judy,%201940-	http://example.org/1296705#Agent100-13	Grahn, Judy, 1940-
Barkhaus, Robert S.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Barkhaus,%20Robert%20S.	http://example.org/1370298#Agent700-21	Barkhaus, Robert S.
Wallach, Joelle.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wallach,%20Joelle.	http://example.org/1345390#Agent100-10	Wallach, Joelle.
International Symposium on Federico García Lorca (1898-1936) (1987 : UCLA)	158973842	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22García%20Lorca,%20Federico,%201898-1936.	http://example.org/1345390#Agent700-28	International Symposium on Federico García Lorca (1898-1936) (1987 : UCLA)
Machado, Antonio, 1875-1939.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Machado,%20Antonio,%201875-1939.	http://example.org/1345390#Agent700-29	Machado, Antonio, 1875-1939.
Pérez Trevisan, Graciela.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pérez%20Trevisan,%20Graciela.	http://example.org/1345390#Agent700-30	Pérez Trevisan, Graciela.
International Alliance for Women in Music	136882922	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22American%20Composers%20Alliance.	http://example.org/1345390#Agent710-31	International Alliance for Women in Music
Laster, Janet F.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Laster,%20Janet%20F.	http://example.org/1001985#Agent100-9	Laster, Janet F.
National Center for Research in Vocational Education (U.S.)	123889238	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22National%20Center%20for%20Research%20in%20Vocational%20Education %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20(U.S.)	http://example.org/1001985#Agent710-23	National Center for Research in Vocational Education (U.S.)
Bhasin, Kamla, 1946-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bhasin,%20Kamla,%201946-	http://example.org/1375144#Agent100-14	Bhasin, Kamla, 1946-
United Nations. Development Programme.	131378718	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Food%20and%20Agriculture%20Organization%20of%20the%20United %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Nations.	http://example.org/1375144#Agent710-24	United Nations. Development Programme.
Freedom from Hunger Campaign	148892494	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Freedom%20from%20Hunger%20Campaign.	http://example.org/1375144#Agent710-25	Freedom from Hunger Campaign
World Conference on Women.	161994602	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Action%20for%20Development.	http://example.org/1375144#Agent710-26	World Conference on Women.
Sydenham, P. H.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sydenham,%20P.%20H.	http://example.org/1001983#Agent100-12	Sydenham, P. H.
Centre de recherche sur l'épistémologie et l'autonomie Paris	123958106	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Ecole%20polytechnique%20(France).%20Centre%20de%20recherche%20sur %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20l'épistémologie%20et%20l'autonomie.	http://example.org/1386350#Agent710-19	Centre de recherche sur l'épistémologie et l'autonomie Paris
Ellis, Steven G., 1950-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ellis,%20Steven%20G.,%201950-	http://example.org/1398100#Agent100-16	Ellis, Steven G., 1950-
Sammartini, Giuseppe, 1695-1750.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sammartini,%20Giuseppe,%201695-1750.	http://example.org/1345043#Agent100-12	Sammartini, Giuseppe, 1695-1750.
Boyce, William, 1711-1779.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Boyce,%20William,%201711-1779.	http://example.org/1345044#Agent100-11	Boyce, William, 1711-1779.
Early opera company	149993617	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bartlett,%20Clifford.	http://example.org/1345044#Agent700-27	Early opera company
Radics, Katalin.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Radics,%20Katalin.	http://example.org/1375986#Agent100-9	Radics, Katalin.
Moser, Hugo, 1909-1989.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Moser,%20Hugo,%201909-1989.	http://example.org/1388313#Agent700-23	Moser, Hugo, 1909-1989.
Werner Besch Gesellschaft mbH	208677141	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Besch,%20Werner.	http://example.org/1388313#Agent700-24	Werner Besch Gesellschaft mbH
Jenny-Aloni-Archiv	126977911	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Steinecke,%20Hartmut.	http://example.org/1388313#Agent700-25	Jenny-Aloni-Archiv
Wiese, Benno von, 1903-1987.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wiese,%20Benno%20von,%201903-1987.	http://example.org/1388313#Agent700-26	Wiese, Benno von, 1903-1987.
Čanović, Zoran.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Čanović,%20Zoran.	http://example.org/1342951#Agent100-10	Čanović, Zoran.
Kolb, Robert W., 1949-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kolb,%20Robert%20W.,%201949-	http://example.org/1313666#Agent100-13	Kolb, Robert W., 1949-
Noguez, Dominique.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Noguez,%20Dominique.	http://example.org/1385096#Agent100-13	Noguez, Dominique.
Friedländer, Michael.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Friedländer,%20Michael.	http://example.org/1371344#Agent100-10	Friedländer, Michael.
Bedient, Patricia M.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bedient,%20Patricia%20M.	http://example.org/1319465#Agent100-9	Bedient, Patricia M.
Oregon State University. School of Business	157218934	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Oregon%20State%20University.%20School%20of%20Business.	http://example.org/1319465#Agent710-19	Oregon State University. School of Business
Poppe, Eberhard.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Poppe,%20Eberhard.	http://example.org/1306329#Agent100-11	Poppe, Eberhard.
Mary E. Higgins (Schooner)	135054160	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Higgins,%20Mary.	http://example.org/1346340#Agent100-10	Mary E. Higgins (Schooner)
Ristić, Marko.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ristić,%20Marko.	http://example.org/1368337#Agent100-11	Ristić, Marko.
Stojanović, Miroljub M.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Stojanović,%20Miroljub%20M.	http://example.org/1362303#Agent100-10	Stojanović, Miroljub M.
Canadian Wildlife Service	133449591	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Lands%20Directorate.	http://example.org/1340028#Agent710-24	Canadian Wildlife Service
Canada. Environment Canada.	150873182	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Environment%20Canada.	http://example.org/1340028#Agent710-25	Canada. Environment Canada.
Lemke, J. L. (Jay L.)		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lemke,%20J.%20L.%20(Jay%20L.)	http://example.org/1312765#Agent100-11	Lemke, J. L. (Jay L.)
Deakin University. School of Education. Open Campus Program	267311361	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Deakin%20University.%20School%20of%20Education.%20Open%20Campus %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Program.	http://example.org/1312765#Agent710-23	Deakin University. School of Education. Open Campus Program
Canadian Wildlife Service	133449591	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Lands%20Directorate.	http://example.org/1340029#Agent710-23	Canadian Wildlife Service
Canada. Environment Canada.	150873182	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Environment%20Canada.	http://example.org/1340029#Agent710-24	Canada. Environment Canada.
