Column 1	id	Column 2	Column 3	Column 4	Column 1
Alberta. Environmental Assessment Division.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta.%20Environmental%20Assessment%20Division.	http://example.org/1395641#Agent710-19	Alberta. Environmental Assessment Division.
Alberta. Alberta Environment.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta.%20Alberta%20Environment.	http://example.org/1395641#Agent710-20	Alberta. Alberta Environment.
Macdonald, Ross, 1915-1983	60355518	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Macdonald,%20Ross,%201915-1983.	http://example.org/1396699#Agent100-9	Macdonald, Ross, 1915-1983
Welty, Eudora, 1909-2001	4938026	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Welty,%20Eudora,%201909-2001.	http://example.org/1396699#Agent700-24	Welty, Eudora, 1909-2001
Macdonald, Ross 1915-1983	1.18144814446107E+020	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sipper,%20Ralph%20B.	http://example.org/1396699#Agent700-25	Macdonald, Ross 1915-1983
Lydon, John, 1956-....	84036841	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Teitelbaum,%20Michael%20S.	http://example.org/1353061#Agent100-13	Lydon, John, 1956-....
Schlözer, August Ludwig von, 1735-1809.	19800799	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Winter,%20J.%20M.	http://example.org/1353061#Agent700-25	Schlözer, August Ludwig von, 1735-1809.
Lill, Wendy, 1950-	48230190	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lill,%20Wendy,%201950-	http://example.org/1327175#Agent100-18	Lill, Wendy, 1950-
Doty, C. Stewart (Charles Stewart)	93629540	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Doty,%20C.%20Stewart%20(Charles%20Stewart)	http://example.org/1369400#Agent700-29	Doty, C. Stewart (Charles Stewart)
Federal Writers' Project.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Federal%20Writers'%20Project.	http://example.org/1369400#Agent710-30	Federal Writers' Project.
Hairs, Marie-Louise.	66616767	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hairs,%20Marie-Louise.	http://example.org/1332399#Agent100-13	Hairs, Marie-Louise.
Finet, Dominique	268874685	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Finet,%20Dominique.	http://example.org/1332399#Agent700-29	Finet, Dominique
Stevenson, Marc	7540903	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Stevenson,%20Marc.	http://example.org/1389845#Agent100-11	Stevenson, Marc
Henry, Donald O.	2519384	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Society%20for%20American%20Archaeology.	http://example.org/1389845#Agent710-26	Henry, Donald O.
Stanford Program on International and Cross-Cultural Education.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Stanford%20Program%20on%20International%20and%20Cross-Cultural %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Education.	http://example.org/1353540#Agent710-18	Stanford Program on International and Cross-Cultural Education.
Joslin, Mary Coker, 1922-...	14896572	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Joslin,%20Mary%20Coker,%201922-	http://example.org/1001558#Agent700-26	Joslin, Mary Coker, 1922-...
Hoxie, Frederick E., 1947-....	101596558	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hoxie,%20Frederick%20E.,%201947-	http://example.org/1319269#Agent100-9	Hoxie, Frederick E., 1947-....
Grob, Gerald N., 1931-....	14854091	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Grob,%20Gerald%20N.,%201931-	http://example.org/1304257#Agent100-14	Grob, Gerald N., 1931-....
Yu, Xintun	40855600	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Japan.%20Gaimushō.	http://example.org/1341548#Agent710-20	Yu, Xintun
Plato	108159964	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Gil,%20Benjamin.	http://example.org/1338653#Agent100-9	Plato
Kenya. Dept. of the Registrar-General.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Kenya.%20Dept.%20of%20the%20Registrar-General.	http://example.org/1338653#Agent710-23	Kenya. Dept. of the Registrar-General.
Anker, Richard, 1943-	44429831	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22United%20Nations%20Fund%20for%20Population%20Activities.	http://example.org/1338653#Agent710-24	Anker, Richard, 1943-
Miller, Donald L., 1944-....	57810088	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Miller,%20Donald%20L.,%201944-	http://example.org/1299076#Agent100-13	Miller, Donald L., 1944-....
Sharpless, Richard E.	18640999	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sharpless,%20Richard%20E.	http://example.org/1299076#Agent700-26	Sharpless, Richard E.
Pedrick, Kathryn E.	72825842	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pedrick,%20Kathryn%20E.	http://example.org/1312751#Agent100-10	Pedrick, Kathryn E.
United States. Bureau of Land Management. Nevada State Office.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22United%20States.%20Bureau%20of%20Land%20Management.%20Nevada%20State %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Office.	http://example.org/1312751#Agent710-27	United States. Bureau of Land Management. Nevada State Office.
Conomos, Dimitri E.	7441475	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Conomos,%20Dimitri%20E.	http://example.org/1001305#Agent100-15	Conomos, Dimitri E.
McDonald, David A.	94757082	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Petro-Canada.	http://example.org/1305389#Agent110-10	McDonald, David A.
Environmental Law Centre (Alta.)		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Environmental%20Law%20Centre%20(Alta.)	http://example.org/1305389#Agent710-21	Environmental Law Centre (Alta.)
Freedman, Estelle B., 1947-....	72554614	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Freedman,%20Estelle%20B.,%201947-	http://example.org/1296772#Agent700-22	Freedman, Estelle B., 1947-....
O'Connor, Frank, 1903-1966	39396585	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22O'Connor,%20Frank,%201903-1966.	http://example.org/1334595#Agent100-12	O'Connor, Frank, 1903-1966
Eldin, Peter, 1939-	102164037	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Eldin,%20Peter,%201939-	http://example.org/1002712#Agent100-11	Eldin, Peter, 1939-
Diehl, Patrick S.	27189580	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Diehl,%20Patrick%20S.	http://example.org/1306151#Agent100-14	Diehl, Patrick S.
Hoover, Paul, 1945-	6947499	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hoover,%20Paul,%201945-	http://example.org/1312549#Agent700-36	Hoover, Paul, 1945-
National Institute of Handicapped Research (U.S.)		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22National%20Institute%20of%20Handicapped%20Research%20(U.S.)	http://example.org/1312549#Agent710-37	National Institute of Handicapped Research (U.S.)
Harman, Thomas L., 1942-....	77513652	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Harman,%20Thomas%20L.,%201942-	http://example.org/1339738#Agent100-13	Harman, Thomas L., 1942-....
Massie, Elizabeth.	101611139	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lawson,%20Barbara.	http://example.org/1339738#Agent700-26	Massie, Elizabeth.
Hamilton, Peter F., 1960-....	39546001	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Rutland,%20Peter.	http://example.org/1002793#Agent100-13	Hamilton, Peter F., 1960-....
Parnell, Dale, 1928-	117923287	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Parnell,%20Dale,%201928-	http://example.org/1409288#Agent100-17	Parnell, Dale, 1928-
Hawker, Margaret	21085677	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hawker,%20Margaret.	http://example.org/1368862#Agent100-13	Hawker, Margaret
Payne, Darwin Reid	75151094	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Payne,%20Darwin%20Reid.	http://example.org/1002335#Agent100-14	Payne, Darwin Reid
Leyendecker, Liston E.	38404643	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Leyendecker,%20Liston%20E.	http://example.org/1339207#Agent100-13	Leyendecker, Liston E.
Tolley, A. T. (A. Trevor)	66500405	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Tolley,%20A.%20T.%20(A.%20Trevor)	http://example.org/1366184#Agent100-15	Tolley, A. T. (A. Trevor)
Kuhn, Annette, 1934-....	4972420	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kuhn,%20Annette.	http://example.org/1000867#Agent100-15	Kuhn, Annette, 1934-....
Harzig, Christiane.	39629069	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Harzig,%20Christiane.	http://example.org/1356493#Agent700-29	Harzig, Christiane.
Hoerder, Dirk, 1943-....	27077762	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hoerder,%20Dirk.	http://example.org/1356493#Agent700-30	Hoerder, Dirk, 1943-....
Hoerder, Dirk, 1943-....	27077762	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Labor%20Migration%20Project.	http://example.org/1356493#Agent710-31	Hoerder, Dirk, 1943-....
Hoerder, Dirk, 1943-....	27077762	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Labor%20Newspaper%20Preservation%20Project.	http://example.org/1356493#Agent710-32	Hoerder, Dirk, 1943-....
McCloskey, Deirdre N.	41854197	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22McCloskey,%20Deirdre%20N.	http://example.org/1335204#Agent100-14	McCloskey, Deirdre N.
Corley-Smith, Peter, 1923-	8831252	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Corley-Smith,%20Peter,%201923-	http://example.org/1335386#Agent100-13	Corley-Smith, Peter, 1923-
Knowlton, Rennie	1455450	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Knowlton,%20Rennie.	http://example.org/1335386#Agent700-24	Knowlton, Rennie
Glissant, Édouard, 1928-2011	54148277	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Glissant,%20Édouard,%201928-2011.	http://example.org/1362284#Agent100-14	Glissant, Édouard, 1928-2011
Callen, Herbert B.	64066844	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Callen,%20Herbert%20B.	http://example.org/1399696#Agent100-12	Callen, Herbert B.
Sillanpaa, Len.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sillanpaa,%20Len.	http://example.org/1409929#Agent100-11	Sillanpaa, Len.
Northern Affairs Program (Canada). Office of the Northern Research and Science Advisor.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Northern%20Affairs%20Program%20(Canada).%20Office%20of%20the%20Northern%20Research %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20and%20Science%20Advisor.	http://example.org/1409929#Agent710-21	Northern Affairs Program (Canada). Office of the Northern Research and Science Advisor.
Pallottino, Massimo, 1909-1995	44303365	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pallottino,%20Massimo.	http://example.org/1369676#Agent700-17	Pallottino, Massimo, 1909-1995
Pandolfini Angeletti, Maristella	44294042	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pandolfini%20Angeletti,%20Maristella.	http://example.org/1369676#Agent700-18	Pandolfini Angeletti, Maristella
Danielsson, Olof August, 1852-1933	39372009	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Istituto%20di%20studi%20etruschi%20ed%20italici.	http://example.org/1369676#Agent710-19	Danielsson, Olof August, 1852-1933
Melnyk, George.	79126936	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Melnyk,%20George.	http://example.org/1375836#Agent100-18	Melnyk, George.
Elman, Natalie Madorsky	75155598	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Elman,%20Natalie%20Madorsky.	http://example.org/1339762#Agent100-12	Elman, Natalie Madorsky
Center for Applied Research in Education.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Center%20for%20Applied%20Research%20in%20Education.	http://example.org/1339762#Agent710-25	Center for Applied Research in Education.
Watt, James C.Y.	44394922	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Watt,%20James%20C.%20Y.	http://example.org/1403186#Agent100-12	Watt, James C.Y.
China House Gallery.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22China%20House%20Gallery.	http://example.org/1403186#Agent710-24	China House Gallery.
Nordic Workshop on the Teaching of Science and Technology in an Interdisciplinary Context (1985 : Kollekolle, Denmark)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Nordic%20Workshop%20on%20the%20Teaching%20of%20Science%20and%20Technology%20in%20an %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Interdisciplinary%20Context%20(1985%20:%20Kollekolle,%20Denmark)	http://example.org/1355247#Agent111-14	Nordic Workshop on the Teaching of Science and Technology in an Interdisciplinary Context (1985 : Kollekolle, Denmark)
Thulstrup, Erik Waaben, 1941-	225616080	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Thulstrup,%20Erik%20Waaben,%201941-	http://example.org/1355247#Agent700-26	Thulstrup, Erik Waaben, 1941-
Nordic Center of the International Network on Chemical Education.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Nordic%20Center%20of%20the%20International%20Network%20on%20Chemical %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Education.	http://example.org/1355247#Agent710-27	Nordic Center of the International Network on Chemical Education.
Danmarks lærerhøjskole. Kemisk institut.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Danmarks%20lærerhøjskole.%20Kemisk%20institut.	http://example.org/1355247#Agent710-28	Danmarks lærerhøjskole. Kemisk institut.
Delors, Jacques, 1925-....	73852319	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Delors,%20Jacques.	http://example.org/1353990#Agent100-10	Delors, Jacques, 1925-....
Matthews, Rupert	107109186	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22European%20Parliament.	http://example.org/1353990#Agent710-22	Matthews, Rupert
Buckner, Phillip A. (Phillip Alfred), 1942-	57764499	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Buckner,%20Phillip%20A.%20(Phillip%20Alfred),%201942-	http://example.org/1344527#Agent100-19	Buckner, Phillip A. (Phillip Alfred), 1942-
International Law Symposium (1984 : Cambridge, England)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22International%20Law%20Symposium%20(1984%20:%20Cambridge, %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20England)	http://example.org/1359670#Agent111-13	International Law Symposium (1984 : Cambridge, England)
Breitman, George	21569676	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Allen,%20Beverly%20A.	http://example.org/1359670#Agent700-27	Breitman, George
Kostine, Sergueï.	84402511	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ward,%20Christian%20S.	http://example.org/1359670#Agent700-28	Kostine, Sergueï.
Columbia Law School Alumni Association.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Columbia%20Law%20School%20Alumni%20Association.	http://example.org/1359670#Agent710-29	Columbia Law School Alumni Association.
Columbia Law School Association of the United Kingdom.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Columbia%20Law%20School%20Association%20of%20the%20United%20Kingdom.	http://example.org/1359670#Agent710-30	Columbia Law School Association of the United Kingdom.
Galerie Dresdnere.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Galerie%20Dresdnere.	http://example.org/1405672#Agent110-9	Galerie Dresdnere.
Klinger, Julius, 1876-1942?	37191605	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Klinger,%20Julius.	http://example.org/1406755#Agent100-13	Klinger, Julius, 1876-1942?
