Column 1	VIAF-ID	score	Column 2	Column 3	Column 4	LCID
Gorski, Gilbert J			Person		http://example.org/6849274#Agent100-14	http://id.loc.gov/authorities/names/nr98020972
Packer, James E	247564603	0.9375	Person		http://example.org/6849274#Agent700-26	http://id.loc.gov/authorities/names/n95091190
Chaffee, Judith, editor			Person		http://example.org/6815276#Agent700-29	
Crick, Olly, 1960-	69160810	0.8181818181818182	Person		http://example.org/6815276#Agent700-30	http://id.loc.gov/authorities/names/n00043814
Rodgers, Paul A	308753974	0.9375	Person		http://example.org/6773216#Agent700-34	http://id.loc.gov/authorities/names/n2014029439
Yee, Joyce	305353353	1	Person		http://example.org/6773216#Agent700-35	http://id.loc.gov/authorities/names/no2013128044
Miller, Toby	292582318	1	Person		http://example.org/6774232#Agent700-35	http://id.loc.gov/authorities/names/nb2012017171
Poell, Rob F. (Robert Frans), 1968-	65978141	1	Person		http://example.org/6812849#Agent700-33	http://id.loc.gov/authorities/names/nb2002038784
Rocco, Tonette S., 1954-	78872806	1	Person		http://example.org/6812849#Agent700-34	http://id.loc.gov/authorities/names/n2009012651
Roth, Gene Leon	70423556	1	Person		http://example.org/6812849#Agent700-35	http://id.loc.gov/authorities/names/n86813315
Navas, Eduardo	274552424	1	Person		http://example.org/6811167#Agent700-37	http://id.loc.gov/authorities/names/no2012136059
Gallagher, Owen	53654974	1	Person		http://example.org/6811167#Agent700-38	http://id.loc.gov/authorities/names/nb2001069870
Burrough, Xtine	305427264	1	Person		http://example.org/6811167#Agent700-39	http://id.loc.gov/authorities/names/no2009036546
Ragonese, Ester	308231377	1	Person		http://example.org/6775803#Agent100-18	http://id.loc.gov/authorities/names/n2014023995
Rees, Anne			Person		http://example.org/6775803#Agent700-30	http://id.loc.gov/authorities/names/no96014330
Moellendorf, Darrel	162345623	0.95	Person		http://example.org/6805088#Agent700-33	http://id.loc.gov/authorities/names/n2001091105
Widdows, Heather, 1972-	42133555	1	Person		http://example.org/6805088#Agent700-34	http://id.loc.gov/authorities/names/n2004104771
Gössling, Stefan	40305503	0.9411764705882353	Person		http://example.org/6812944#Agent700-34	http://id.loc.gov/authorities/names/n2003008195
Hall, Colin Michael, 1961-	104777832	0.8666666666666667	Person		http://example.org/6812944#Agent700-35	http://id.loc.gov/authorities/names/n91105961
Scott, Daniel, 1969-			Person		http://example.org/6812944#Agent700-36	http://id.loc.gov/authorities/names/n2011060276
Pickering, Sharon, 1972-	31376652	0.8571428571428571	Person		http://example.org/6773669#Agent700-34	http://id.loc.gov/authorities/names/n2003094178
Ham, Julie	308231386	1	Person		http://example.org/6773669#Agent700-35	http://id.loc.gov/authorities/names/n2014024006
Helstosky, Carol	23984527	1	Person		http://example.org/6747472#Agent700-35	http://id.loc.gov/authorities/names/n2004001493
DeLisi, Matt	310594158	1	Person		http://example.org/6798572#Agent700-37	http://id.loc.gov/authorities/names/n2004108985
Vaughn, Michael G	36391264	0.9444444444444444	Person		http://example.org/6798572#Agent700-38	http://id.loc.gov/authorities/names/n2008049065
Helmers, Helmer J., 1977-	281690627	0.8620689655172413	Person		http://example.org/6785976#Agent100-24	http://id.loc.gov/authorities/names/n2014057084
Helmers, Helmer J., 1977-	281690627	0.8620689655172413	Person		http://example.org/6783663#Agent100-21	http://id.loc.gov/authorities/names/n2014057084
Oates, Joyce Carol, 1938-	108187427	0.8620689655172413	Person		http://example.org/6815428#Agent100-14	http://id.loc.gov/authorities/names/n78095538
Turner, Lynn H	112158308	0.9333333333333333	Person		http://example.org/6799377#Agent700-30	http://id.loc.gov/authorities/names/n91046706
West, Richard L			Person		http://example.org/6799377#Agent700-31	http://id.loc.gov/authorities/names/n94124311
Best, Henning, 1975-	17534305	1	Person		http://example.org/6798693#Agent700-33	http://id.loc.gov/authorities/names/n2012048607
Wolf, Christof	10100286	1	Person		http://example.org/6798693#Agent700-34	http://id.loc.gov/authorities/names/n2003093458
Cho, Hyunyi	178401615	1	Person		http://example.org/6799383#Agent700-33	http://id.loc.gov/authorities/names/n2011055993
Reimer, Tursten			Person		http://example.org/6799383#Agent700-34	
McComas, Katherine	245991476	1	Person		http://example.org/6799383#Agent700-35	http://id.loc.gov/authorities/names/n98062965
Johnson, Robin (Robin R.)	19092345	1	Person		http://example.org/6786717#Agent100-23	http://id.loc.gov/authorities/names/n2005060943
Ward, Amanda Eyre, 1972-	166442546	0.8571428571428571	Person		http://example.org/6812617#Agent100-18	http://id.loc.gov/authorities/names/n2002047462
Tedre, Matti	310713692	1	Person		http://example.org/6786240#Agent100-14	http://id.loc.gov/authorities/names/n2014061317
LeMond, Greg	30166631	1	Person		http://example.org/6811938#Agent100-27	http://id.loc.gov/authorities/names/n86077562
Hom, Mark			Person		http://example.org/6811938#Agent700-38	
King, Dan E			Person		http://example.org/6861391#Agent100-16	http://id.loc.gov/authorities/names/n2014048157
Kelly, Joseph, 1962-			Person		http://example.org/6815607#Agent700-29	http://id.loc.gov/authorities/names/n97021099
Reider, Rob, 1940-	79528369	1	Person		http://example.org/6800015#Agent100-16	http://id.loc.gov/authorities/names/n93046814
Hermann, Nellie, 1978-	14224366	1	Person		http://example.org/6803617#Agent100-16	http://id.loc.gov/authorities/names/n2007069218
Gogh, Vincent van, 1853-1890	9854560	0.9310344827586207	Person		http://example.org/6803617#Agent600-27	http://id.loc.gov/authorities/names/n79022935
Zamir, Meir	310659251	1	Person		http://example.org/6807521#Agent100-21	http://id.loc.gov/authorities/names/n84230355
Scotton, Chris			Person		http://example.org/6803627#Agent100-19	http://id.loc.gov/authorities/names/n2014036591
Laycock, Joseph, 1980-	56092908	1	Person		http://example.org/6772244#Agent100-17	http://id.loc.gov/authorities/names/n2008081771
Mary, Blessed Virgin, Saint	52482731	1	Person		http://example.org/6772244#Agent600-27	http://id.loc.gov/authorities/names/n81018544
Lueken, Veronica	48192191	1	Person		http://example.org/6772244#Agent600-28	
Catholic Church			Organization		http://example.org/6772244#Agent610-29	http://id.loc.gov/authorities/names/n79041716
Dowding, Keith M	54253459	0.9411764705882353	Person		http://example.org/6710553#Agent700-30	http://id.loc.gov/authorities/names/n91027591
Dumont, Patrick	4972973	1	Person		http://example.org/6710553#Agent700-31	http://id.loc.gov/authorities/names/n2008037046
Indaimo, J A	310711254	0.8461538461538461	Person		http://example.org/6811100#Agent100-21	http://id.loc.gov/authorities/names/n2014058264
Lacan, Jacques, 1901-1981	36920510	0.9615384615384616	Person		http://example.org/6811100#Agent600-33	http://id.loc.gov/authorities/names/n2012052237
L¿evinas, Emmanuel			Person		http://example.org/6811100#Agent600-34	
Eckardt, Regine	24839630	0.9375	Person		http://example.org/6815337#Agent100-16	http://id.loc.gov/authorities/names/no98093803
Cambre, Maria-Carolina	291104966	1	Person		http://example.org/6803521#Agent100-21	http://id.loc.gov/authorities/names/n2014065721
Guevara, Che, 1928-1967	31991306	1	Person		http://example.org/6803521#Agent600-33	http://id.loc.gov/authorities/names/n79018345
Korda, Alberto, 1928-2001	39427194	0.9615384615384616	Person		http://example.org/6803521#Agent600-34	
Guevara, Che, 1928-1967	31991306	1	Person		http://example.org/6803521#Agent600-35	http://id.loc.gov/authorities/names/n79018345
Saler, Bethel	309851497	1	Person		http://example.org/6799160#Agent100-15	http://id.loc.gov/authorities/names/no2014095787
Yu, Hua, 1960-			Person		http://example.org/6808260#Agent100-17	http://id.loc.gov/authorities/names/nr91032796
Barr, Allan Hepburn	309867395	1	Person		http://example.org/6808260#Agent700-32	http://id.loc.gov/authorities/names/n87123893
Johnson, Maureen, 1973-	77404871	1	Person		http://example.org/6815496#Agent100-16	http://id.loc.gov/authorities/names/n2003054816
Johnson, Maureen, 1973-	77404871	1	Person		http://example.org/6815496#Agent800-33	http://id.loc.gov/authorities/names/n2003054816
Shakespeare, William, 1564-1616	96994048	0.96875	Person		http://example.org/6859055#Agent600-28	http://id.loc.gov/authorities/names/n78095332
Shakespeare, William, 1564-1616	96994048	0.96875	Person		http://example.org/6859055#Agent600-29	http://id.loc.gov/authorities/names/n78095332
Shakespeare, William, 1564-1616	96994048	0.96875	Person		http://example.org/6859055#Agent600-30	http://id.loc.gov/authorities/names/n78095332
Wells, Stanley, 1930-	68948621	0.875	Person		http://example.org/6859055#Agent700-33	http://id.loc.gov/authorities/names/n79055004
Chouhan, Anjna	288008390	1	Person		http://example.org/6859055#Agent700-34	http://id.loc.gov/authorities/names/nb2012028079
Wellhausen, Rachel L	304735541	0.9523809523809523	Person		http://example.org/6773307#Agent100-19	http://id.loc.gov/authorities/names/n2013036395
Ortega-Arranz, Hector	315191405	1	Person		http://example.org/6771828#Agent100-15	
Llanos, Diego R	315191379	0.9375	Person		http://example.org/6771828#Agent700-38	http://id.loc.gov/authorities/names/no2015042063
Gonzalez-Escribano, Arturo	315191286	1	Person		http://example.org/6771828#Agent700-39	
Unger, Roberto Mangabeira	298648485	1	Person		http://example.org/6798811#Agent100-19	http://id.loc.gov/authorities/names/n82231801
Smolin, Lee	9988201	1	Person		http://example.org/6798811#Agent700-31	http://id.loc.gov/authorities/names/n96063966
Unger, Roberto Mangabeira	298648485	1	Person		http://example.org/6815545#Agent100-20	http://id.loc.gov/authorities/names/n82231801
Smolin, Lee, 1955-	9988201	0.8181818181818182	Person		http://example.org/6815545#Agent700-31	http://id.loc.gov/authorities/names/n96063966
Smith, Mark M. (Mark Michael), 1968-	35634283	1	Person		http://example.org/6755215#Agent100-20	http://id.loc.gov/authorities/names/n97015190
Flinn, Margaret C	311470949	0.9444444444444444	Person		http://example.org/6799710#Agent100-15	http://id.loc.gov/authorities/names/no2014138501
Openshaw, Jennifer	11672510	0.9473684210526315	Person		http://example.org/6789408#Agent100-19	http://id.loc.gov/authorities/names/n2002109400
Openshaw, Jennifer	11672510	0.9473684210526315	Person		http://example.org/6809467#Agent100-18	http://id.loc.gov/authorities/names/n2002109400
Fross, Stuart	404144782712940055973	0.9285714285714286	Person		http://example.org/6809467#Agent700-35	
McIlwain, Amy	406144782712114501583	0.9285714285714286	Person		http://example.org/6809467#Agent700-36	
Kostić, Aleksandra	274337186	1	Person		http://example.org/6773920#Agent700-30	http://id.loc.gov/authorities/names/n2003007029
Chadee, Derek	7408148947880154950000	1	Person		http://example.org/6773920#Agent700-31	http://id.loc.gov/authorities/names/nb2003061652
Riley, Alexander	41301087	0.9411764705882353	Person		http://example.org/6565465#Agent100-16	http://id.loc.gov/authorities/names/n2007090732
Durkheim, Émile, 1858-1917	56609141	0.9629629629629629	Person		http://example.org/6565465#Agent600-28	http://id.loc.gov/authorities/names/n2017029870
Jacobsen, Michael Hviid, 1971-	39710285	0.8823529411764706	Person		http://example.org/6790445#Agent100-18	http://id.loc.gov/authorities/names/nb2001049458
Goffman, Erving	59083249	1	Person		http://example.org/6790445#Agent600-29	
Kristiansen, Søren, 1971-	31720932	0.8620689655172413	Person		http://example.org/6790445#Agent700-31	http://id.loc.gov/authorities/names/no2005009335
Helle, Horst Jürgen	72694	1	Person		http://example.org/6614265#Agent100-16	
Simmel, Georg, 1858-1918	39384262	0.96	Person		http://example.org/6614265#Agent600-28	
Corsaro, William A.	29687967	1	Person		http://example.org/6535427#Agent100-16	
Kramer, Laura	242034974	1	Person		http://example.org/6625111#Agent100-16	
Beutel, Ann	305196843	1	Person		http://example.org/6625111#Agent700-30	
White, Paul, 1949-	61097842	1	Person		http://example.org/6659229#Agent100-17	http://id.loc.gov/authorities/names/no00104247
Musolino, Julien	46105308	1	Person		http://example.org/6815310#Agent100-16	http://id.loc.gov/authorities/names/n2001025145
Alencastro, Luiz Felipe de	1152146997190518890653	1	Person		http://example.org/6812591#Agent700-33	http://id.loc.gov/authorities/names/no00026182
Wapshott, Nicholas	57213409	0.9473684210526315	Person		http://example.org/6775771#Agent100-16	http://id.loc.gov/authorities/names/n83232056
Roosevelt, Franklin D. (Franklin Delano), 1882-1945			Person		http://example.org/6775771#Agent600-29	http://id.loc.gov/authorities/names/n79022932
Kennedy, Joseph P. (Joseph Patrick), 1888-1969	9958210	1	Person		http://example.org/6775771#Agent600-30	http://id.loc.gov/authorities/names/n79126863
Lindbergh, Charles A. (Charles Augustus), 1902-1974	17265891	1	Person		http://example.org/6775771#Agent600-31	http://id.loc.gov/authorities/names/n79100565
Finnegan, Richard P	96731607	0.95	Person		http://example.org/6752743#Agent100-16	http://id.loc.gov/authorities/names/n2009050366
Searles, Rachel	307453277	1	Person		http://example.org/6803084#Agent100-19	http://id.loc.gov/authorities/names/no2014007846
Joshi, Pankaj S	100290	0.9375	Person		http://example.org/6799815#Agent100-15	http://id.loc.gov/authorities/names/n93091331
Weinzimer, Philip	273211394	1	Person		http://example.org/6784726#Agent100-18	http://id.loc.gov/authorities/names/n98037639
Carter, Rob	75041029	0.9166666666666666	Person		http://example.org/6784726#Agent700-36	http://id.loc.gov/authorities/names/n84214193
Passerini, Filippo	317124927	1	Person		http://example.org/6784726#Agent700-37	http://id.loc.gov/authorities/names/ns2015002579
Ferraro, Jack, 1964-	275180148	1	Person		http://example.org/6712206#Agent100-14	http://id.loc.gov/authorities/names/n2007033260
Ward, Jamie, 1972-	210168277	1	Person		http://example.org/6811161#Agent100-18	http://id.loc.gov/authorities/names/n2005071189
Gunderson, Erik	239424	0.9375	Person		http://example.org/6802409#Agent100-22	http://id.loc.gov/authorities/names/n00032714
Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D			Person		http://example.org/6802409#Agent600-33	http://id.loc.gov/authorities/names/n79004229
Echols, Jennifer	51165391	0.9411764705882353	Person		http://example.org/6774654#Agent100-19	http://id.loc.gov/authorities/names/n2008060246
Donnellan, Helen	90429009	1	Person		http://example.org/6774115#Agent100-18	http://id.loc.gov/authorities/names/n2009035623
Jack, Gordon			Person		http://example.org/6774115#Agent700-35	http://id.loc.gov/authorities/names/no2016148715
Abakuks, Andris	313487753	1	Person		http://example.org/6748927#Agent100-14	http://id.loc.gov/authorities/names/n2015004669
Alexiadou, Artemis	316604755	1	Person		http://example.org/6799778#Agent700-30	http://id.loc.gov/authorities/names/n96114063
Borer, Hagit	51706377	0.9230769230769231	Person		http://example.org/6799778#Agent700-31	http://id.loc.gov/authorities/names/n84001414
Schäfer, Florian	72588493	0.9411764705882353	Person		http://example.org/6799778#Agent700-32	http://id.loc.gov/authorities/names/n2008012403
Deppe, Carol	13969317	1	Person		http://example.org/6812317#Agent100-14	http://id.loc.gov/authorities/names/n92088726
Baldacci, David	102339955	1	Person		http://example.org/6815181#Agent100-12	http://id.loc.gov/authorities/names/n95052956
Hlava, Marjorie M. K	13740112	0.9	Person		http://example.org/6771827#Agent100-15	http://id.loc.gov/authorities/names/n85098617
Callan, Maeve Brigid, 1970-	308771976	1	Person		http://example.org/6808173#Agent100-17	http://id.loc.gov/authorities/names/no2014078338
Lutzkanova-Vassileva, Albena	309827330	1	Person		http://example.org/6803263#Agent100-19	http://id.loc.gov/authorities/names/n2014045914
