Column 1	uri	test	Column 3	acc	Column 5
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/8c/97/kt/63/8c97kt633		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/8g/84/mp/96/8g84mp96p		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/8k/71/nm/13/8k71nm13c		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/8p/58/pd/32/8p58pd32g	http://terms.library.ualberta.ca/draft	| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/8s/45/qc/58/8s45qc588		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/90/19/s3/57/9019s357c		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/9c/67/wq/69/9c67wq69d		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/9p/29/0d/10/9p290d10v		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/9s/16/19/07/9s161907s		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/9z/90/32/55/9z903255p		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b0/28/70/v9/b02870v97j		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b0/28/70/v9/b02870v98v		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b0/k2/25/b0/b0k225b05q		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b0/k2/25/b1/b0k225b13c		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b0/r9/67/37/b0r967375j		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b0/v8/38/06/b0v838069n		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b1/83/1c/k0/b1831ck04f		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b1/83/1c/k1/b1831ck11s		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b1/c1/8d/f8/b1c18df86r		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b1/g0/5f/b6/b1g05fb67n		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b1/j9/2g/75/b1j92g751x	http://terms.library.ualberta.ca/draft	| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b1/j9/2g/76/b1j92g765f		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b1/v5/3j/x1/b1v53jx11m		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b2/51/4n/k5/b2514nk58q		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b2/j6/2s/49/b2j62s496c		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b3/19/7x/m1/b3197xm17g		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b3/b5/91/86/b3b591867s		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b3/b5/91/87/b3b591872h		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b3/f4/62/54/b3f462541h	http://terms.library.ualberta.ca/draft	| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b3/j3/33/23/b3j3332349		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b3/r0/74/t9/b3r074t99x		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b3/r0/74/v1/b3r074v105		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b3/t9/45/q7/b3t945q79s	http://terms.library.ualberta.ca/draft	| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b3/t9/45/q8/b3t945q81k		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b3/t9/45/q9/b3t945q91v	http://terms.library.ualberta.ca/draft	| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/16/87/h5/b41687h57j		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/45/58/d3/b44558d39r		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/b2/9b/60/b4b29b6000	http://terms.library.ualberta.ca/draft	| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/b2/9b/60/b4b29b603x		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/f1/6c/28/b4f16c2803		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/f1/6c/28/b4f16c288k		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/m9/0d/v4/b4m90dv48t		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/m9/0d/v6/b4m90dv65f		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/q7/7f/r3/b4q77fr37z		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/q7/7f/r3/b4q77fr39k		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/q7/7f/r4/b4q77fr477		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/t6/4g/n2/b4t64gn21z	http://terms.library.ualberta.ca/draft	| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/10/8v/b3/b6108vb30n		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/39/5w/72/b6395w722d		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/68/2x/39/b6682x393j		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/96/9z/08/b6969z082p		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/m3/11/p4/b6m311p40b		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/q1/82/k2/b6q182k23f		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/q1/82/k3/b6q182k32d		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/t0/53/g0/b6t053g01d	http://terms.library.ualberta.ca/draft	| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/t0/53/g0/b6t053g02q		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/t0/53/g0/b6t053g05n		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/w9/24/b8/b6w924b88z		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b6/w9/24/b9/b6w924b99j		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b7/07/95/78/b70795781k		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b7/36/66/45/b73666459c		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b7/36/66/47/b736664732		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b7/94/07/x2/b79407x25c		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b7/p8/8c/g5/b7p88cg53b		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b7/p8/8c/g5/b7p88cg596	http://terms.library.ualberta.ca/draft	| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b7/p8/8c/g6/b7p88cg67v		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b8/33/6h/19/b8336h1951		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b8/91/0j/t6/b8910jt66k		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b8/c9/7k/q4/b8c97kq405	http://terms.library.ualberta.ca/draft	| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b8/c9/7k/q5/b8c97kq51r		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b8/c9/7k/q5/b8c97kq53c		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b8/k7/1n/h1/b8k71nh183		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b8/p5/8p/d0/b8p58pd02p		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b9/c6/7w/m8/b9c67wm82p		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b9/k4/1z/d5/b9k41zd53f		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b9/k4/1z/d5/b9k41zd580		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b9/s1/61/62/b9s1616258		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b9/s1/61/64/b9s161641k		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bb/85/15/n3/bb8515n39z	http://terms.library.ualberta.ca/draft	| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bb/c3/86/j2/bbc386j227		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bb/k1/28/99/bbk128997r		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bb/n9/99/67/bbn9996776		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bb/n9/99/68/bbn999687g		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bb/r8/6b/36/bbr86b3644		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bb/z6/0c/w3/bbz60cw332		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bb/z6/0c/w3/bbz60cw379		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bc/24/7d/s1/bc247ds195		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bc/38/6n/06/bc386n064		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bc/38/6n/08/bc386n08p		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bc/53/4f/n9/bc534fn998		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bc/r5/6n/10/bcr56n1036		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bc/r5/6n/11/bcr56n114s		| http://purl.org/dc/terms/type	http://terms.library.ualberta.ca/draft	
