Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	Column 2	Column 3	Column 4	blank
Wilenski, R. H. (Reginald Howard), 1887-1975	n86016430	100	Wilenski, R. H. (Reginald Howard), 1887-1975	n86016430	n86016430	0.9772727273	Wilenski, R. H. (Reginald Howard), 1887-1975			Person		http://example.org/1085780#Agent100-11	
Mantegna, Andrea, 1431-1506	n79040004	100	Mantegna, Andrea, 1431-1506	n79040004	n79040004	0.9642857143	Mantegna, Andrea, 1431-1506			Person		http://example.org/1085780#Agent600-19	
Mantegna, Andrea, 1431-1506	n79040004	100	Mantegna, Andrea, 1431-1506	n79040004	n79040004	0.9642857143	Mantegna, Andrea, 1431-1506			Person		http://example.org/1085777#Agent100-10	
Tietze-Conrat, E. (Erika), 1883-1958	no98094352	100	Tietze-Conrat, E. (Erika), 1883-1958	no98094352	no98094352	1	Tietze-Conrat, E. (Erika), 1883-1958			Person		http://example.org/1085777#Agent700-18	
Thode, Henry, 1857-1920	n90656387	100	Thode, Henry, 1857-1920	n90656387	n90656387	1	Thode, Henry, 1857-1920			Person		http://example.org/1085779#Agent100-10	
Mantegna, Andrea, 1431-1506	n79040004	100	Mantegna, Andrea, 1431-1506	n79040004	n79040004	0.9642857143	Mantegna, Andrea, 1431-1506			Person		http://example.org/1085779#Agent600-19	
Barry, Gerald Reid, Sir, 1898-	n97874017	100	Barry, Gerald Reid, Sir, 1898-	n97874017	n97874017	1	Barry, Gerald Reid, Sir, 1898- 			Person		http://example.org/1078496#Agent700-21	
Oakley, Kenneth Page, 1911-	n50029846	100	Oakley, Kenneth Page, 1911-	n50029846	n50029846	1	Oakley, Kenneth Page, 1911-			Person		http://example.org/10927#Agent100-10	
British Museum (Natural History)	n79058630	100	British Museum (Natural History)		n79058630		British Museum (Natural History)	n79058630	0.90625	Organization		http://example.org/10927#Agent710-22	
Moore, Wilbert E.	n79066756	100	Moore, Wilbert E	n79066756	n79066756	0.9411764706	Moore, Wilbert E			Person		http://example.org/1022621#Agent100-11	
"International School of Physics ""Enrico Fermi"""	n79059709	100	International School of Physics Enrico Fermi		n79059709		International School of Physics Enrico Fermi	n79059709	0.9545454545	Meeting		http://example.org/1070437#Agent111-10	
Coulomb, Jean	n50018206	100	Coulomb, Jean	n50018206	n50018206	0.9285714286	Coulomb, Jean			Person		http://example.org/1070437#Agent700-24	
Caputo, Michele	n89612192	100	Caputo, Michele	n89612192	n89612192	1	Caputo, Michele			Person		http://example.org/1070437#Agent700-25	
"International School of Physics ""Enrico Fermi"""	n79059709	100	International School of Physics Enrico Fermi		n79059709		International School of Physics Enrico Fermi	n79059709	0.9545454545	Meeting		http://example.org/1070437#Agent811-26	
Hamel, Guy F. Claude, 1935-	n90691655	100	Hamel, Guy F. Claude, 1935-	n90691655	n90691655	1	Hamel, Guy F. Claude, 1935-			Person		http://example.org/1024930#Agent100-9	
Rodríguez Moñino, Antonio R., 1910-1970	n50049300	97	Rodríguez Moñino, Antonio R., 1910-1970	n50049300	n50049300	0.9487179487	Rodríguez Moñino, Antonio R., 1910-1970			Person		http://example.org/1039822#Agent100-12	
Askins, Arthur Lee-Francis	n81003901	100	Askins, Arthur Lee-Francis	n81003901	n81003901	1	Askins, Arthur Lee-Francis			Person		http://example.org/1039822#Agent700-24	
Babbini, Barbara E.	no98103220	100	Babbini, Barbara E	no98103220	no98103220	0.9473684211	Babbini, Barbara E			Person		http://example.org/1045712#Agent100-12	
Navarro Tomás, Tomás, 1884-1979	n50032298	96	Navarro Tomás, Tomás, 1884-1979	n50032298	n50032298	1	Navarro Tomás, Tomás, 1884-1979			Person		http://example.org/1095057#Agent100-10	
Torquemada, Antonio de, active 1553-1570	n86806501	100	Torquemada, Antonio de, active 1553-1570	n86806501	n86806501	1	Torquemada, Antonio de, active 1553-1570			Person		http://example.org/1093503#Agent100-12	
Canellada, María Josefa	n79144576	98	Canellada, María Josefa	n79144576	n79144576	0.9583333333	Canellada, María Josefa			Person		http://example.org/1093503#Agent700-23	
Zamora Vicente, Alonso	n78096025	100	Zamora Vicente, Alonso	n78096025	n78096025	0.9565217391	Zamora Vicente, Alonso			Person		http://example.org/1093503#Agent700-24	
Silva Neto, Serafim da, 1917-1960	n80152925	100	Silva Neto, Serafim da, 1917-1960	n80152925	n80152925	0.9411764706	Silva Neto, Serafim da, 1917-1960			Person		http://example.org/1008475#Agent100-9	
Gonzalo Maeso, David	n79124951	100	Gonzalo Maeso, David	n79124951	n79124951	0.95	Gonzalo Maeso, David			Person		http://example.org/1097667#Agent100-10	
Altamira, Rafael, 1866-1951	n50021473	100	Altamira, Rafael, 1866-1951	n50021473	n50021473	0.9642857143	Altamira, Rafael, 1866-1951			Person		http://example.org/1053094#Agent100-11	
Pan American Institute of Geography and History. Comisión de Historia	n81081179	99	Pan American Institute of Geography and History. Comisión de Historia		n81081179		Pan American Institute of Geography and History. Comisión de Historia	n81081179	0.9714285714	Organization		http://example.org/1053094#Agent810-20	
Universidad de México	n79105662	98	Universidad de México				Universidad de México			Organization		http://example.org/1072645#Agent110-11	
Universidad de México	n79105662	98	Universidad de México				Universidad de México			Organization		http://example.org/1072645#Agent610-21	
Beye de Cisneros y Quijano, Manuel Ignacio, 1718-1787	nr91038980	100	Beye de Cisneros y Quijano, Manuel Ignacio, 1718-1787	nr91038980	nr91038980	1	Beye de Cisneros y Quijano, Manuel Ignacio, 1718-1787			Person		http://example.org/1072645#Agent700-23	
Pérez San Vicente, Guadalupe	n80113358	98	Pérez San Vicente, Guadalupe	n80113358	n80113358	1	Pérez San Vicente, Guadalupe			Person		http://example.org/1072645#Agent700-24	
Garcia Vidal, Félix			Garcia Vidal, Félix				Garcia Vidal, Félix			Person		http://example.org/1008648#Agent100-12	
García García, Fernando Augusto	n88235528	97	García García, Fernando Augusto				García García, Fernando Augusto			Person		http://example.org/1008648#Agent700-21	
Bayo, Ciro, 1860-1939	n86140453	100	Bayo, Ciro, 1860-1939	n86140453	n86140453	1	Bayo, Ciro, 1860-1939			Person		http://example.org/1093615#Agent100-11	
Navarro Tomás, Tomás, 1884-1979	n50032298	96	Navarro Tomás, Tomás, 1884-1979	n50032298	n50032298	1	Navarro Tomás, Tomás, 1884-1979			Person		http://example.org/1095054#Agent100-10	
Puppo, Mario	n79089238	100	Puppo, Mario	n79089238	n79089238	0.9230769231	Puppo, Mario			Person		http://example.org/1080054#Agent100-11	
D'Ancona, Alessandro, 1835-1914	n82052353	100	D'Ancona, Alessandro, 1835-1914	n82052353	n82052353	1	D'Ancona, Alessandro, 1835-1914			Person		http://example.org/1025594#Agent100-10	
Bacci, Orazio	n86095956	100	Bacci, Orazio	n86095956	n86095956	1	Bacci, Orazio			Person		http://example.org/1025594#Agent700-23	
Epictetus	n50082929	100	Epictetus				Epictetus			Person		http://example.org/1090402#Agent100-11	
De Ruggiero, Guido, 1888-1948	n50052067	100	De Ruggiero, Guido, 1888-1948	n50052067	n50052067	0.9666666667	De Ruggiero, Guido, 1888-1948			Person		http://example.org/1090402#Agent700-21	
Clement, John Addison, 1875-1947	no2010200645	100	Clement, John Addison, 1875-1947	no2010200645	no2010200645	1	Clement, John Addison, 1875-1947			Person		http://example.org/1068459#Agent100-10	
Hu, Shih-Sheng			Hu, Shih-Sheng				Hu, Shih-Sheng			Person		http://example.org/106793#Agent100-9	
Prentice-Hall, Inc.	n79006331	100	Prentice-Hall, Inc		n79006331		Prentice-Hall, Inc	n79006331	0.8947368421	Organization		http://example.org/106666#Agent110-11	
Colton, Calvin, 1789-1857	n50031697	100	Colton, Calvin, 1789-1857	n50031697	n50031697	1	Colton, Calvin, 1789-1857			Person		http://example.org/1053249#Agent100-11	
Hilton, Matthew J.	nb2014006609	100	Hilton, Matthew J	nb2014006609	nb2014006609	0.9444444444	Hilton, Matthew J			Person		http://example.org/101628#Agent100-10	
Nagler, Willibald, 1929-	n85279298	100	Nagler, Willibald, 1929-	n85279298	n85279298	1	Nagler, Willibald, 1929-			Person		http://example.org/1012434#Agent100-11	
Werner, O. James (Oliver James), 1924-	n88228032	100	Werner, O. James (Oliver James), 1924-	n88228032	n88228032	1	Werner, O. James (Oliver James), 1924-			Person		http://example.org/107770#Agent100-12	
American Association of Law Libraries	n80028581	100	American Association of Law Libraries		n80028581		American Association of Law Libraries	n80028581	0.9189189189	Organization		http://example.org/107770#Agent710-24	
Wisconsin. Tax Commission	n50074330	100	Wisconsin. Tax Commission		n50074330		Wisconsin. Tax Commission	n50074330	1	Jurisdiction		http://example.org/1020818#Agent110-9	
Statistics Canada. Mental Health Section	n80147044	100	Statistics Canada. Mental Health Section		n80147044		Statistics Canada. Mental Health Section	n80147044	1	Organization		http://example.org/1016749#Agent110-9	
McPherson, W. K			McPherson, W. K				McPherson, W. K			Person		http://example.org/1048258#Agent100-9	
National Association of Legal Secretaries	n50063720	100	National Association of Legal Secretaries		n50063720		National Association of Legal Secretaries	n50063720	1	Organization		http://example.org/1062315#Agent110-10	
Krogfoss, Robert B			Krogfoss, Robert B				Krogfoss, Robert B			Person		http://example.org/1062315#Agent700-20	
Glickman, Robert Jay, 1928-	no99057910	100	Glickman, Robert Jay, 1928-	no99057910	no99057910	1	Glickman, Robert Jay, 1928-			Person		http://example.org/105611#Agent100-10	
Staalman, Gerrit Joseph			Staalman, Gerrit Joseph				Staalman, Gerrit Joseph			Person		http://example.org/105611#Agent700-22	
Segal, Sydney	n87829227	100	Segal, Sydney	n87829227	n87829227	1	Segal, Sydney			Person		http://example.org/1043756#Agent100-10	
Russell, R. T.	n81124482	100	Russell, R. T				Russell, R. T			Person		http://example.org/1021731#Agent100-9	
Purdie, N. J			Purdie, N. J				Purdie, N. J			Person		http://example.org/1021731#Agent700-18	
Ontario Teachers' Federation. Non-graded Schools Committee	n50003149	100	Ontario Teachers' Federation. Non-graded Schools Committee		n50003149		Ontario Teachers' Federation. Non-graded Schools Committee	n50003149	1	Organization		http://example.org/1021731#Agent710-19	
Busch, Frederick, 1941-2006	n79102784	100	Busch, Frederick, 1941-2006	n79102784	n79102784	1	Busch, Frederick, 1941-2006			Person		http://example.org/1068527#Agent100-11	
Associated General Contractors of America	n80024126	100	Associated General Contractors of America		n80024126		Associated General Contractors of America	n80024126	1	Organization		http://example.org/1002950#Agent110-10	
Smalley, William Allen			Smalley, William Allen				Smalley, William Allen			Person		http://example.org/1094564#Agent100-10	
De Kieffer, Robert E. (Robert Eulette), 1916-	n50058939	100	De Kieffer, Robert E. (Robert Eulette), 1916-	n50058939	n50058939	1	De Kieffer, Robert E. (Robert Eulette), 1916-			Person		http://example.org/1061065#Agent100-12	
Cochran, Lee W			Cochran, Lee W				Cochran, Lee W			Person		http://example.org/1061065#Agent700-23	
Cooper, Vivian R. V.	n85105468	100	Cooper, Vivian R. V	n85105468	n85105468	0.8947368421	Cooper, Vivian R. V			Person		http://example.org/102402#Agent100-11	
Douglas, Alexander Harold			Douglas, Alexander Harold				Douglas, Alexander Harold			Person		http://example.org/107174#Agent100-10	
Rorie, George			Rorie, George				Rorie, George			Person		http://example.org/107174#Agent700-20	
Stevenson, P. R. (Paul Raymond), 1886-1927	no2010202852	100	Stevenson, P. R. (Paul Raymond), 1886-1927	no2010202852	no2010202852	1	Stevenson, P. R. (Paul Raymond), 1886-1927			Person		http://example.org/1068395#Agent100-11	
Forberg, Friedrich Karl, 1770-1846	n86856889	100	Forberg, Friedrich Karl, 1770-1846	n86856889	n86856889	1	Forberg, Friedrich Karl, 1770-1846			Person		http://example.org/1028714#Agent100-11	
Lennette, Edwin H., 1908-2000	n80038320	100	Lennette, Edwin H., 1908-2000	n80038320	n80038320	1	Lennette, Edwin H., 1908-2000			Person		http://example.org/1047623#Agent700-23	
Spaulding, Earle H.	n88220599	100	Spaulding, Earle H	n88220599	n88220599	0.9473684211	Spaulding, Earle H			Person		http://example.org/1047623#Agent700-24	
Truant, Joseph P			Truant, Joseph P				Truant, Joseph P			Person		http://example.org/1047623#Agent700-25	
Stewart, J. A. (John Alexander), 1882-1948	no94034682	100	Stewart, J. A. (John Alexander), 1882-1948	no94034682	no94034682	1	Stewart, J. A. (John Alexander), 1882-1948			Person		http://example.org/1099305#Agent100-10	
Breland, Osmond Philip, 1910-	n79086290	100	Breland, Osmond Philip, 1910-	n79086290	n79086290	1	Breland, Osmond Philip, 1910-			Person		http://example.org/1003241#Agent100-12	
Unesco	n79054523		Unesco		n79054523		Unesco	n79054523	0.8571428571	Organization		http://example.org/1068363#Agent710-19	
Tweedy, Donald, 1890-1948	no93031551	100	Tweedy, Donald, 1890-1948	no93031551	no93031551	1	Tweedy, Donald, 1890-1948			Person		http://example.org/1075994#Agent100-10	
Bach, Johann Sebastian, 1685-1750	n79021425	100	Bach, Johann Sebastian, 1685-1750	n79021425	n79021425	0.9705882353	Bach, Johann Sebastian, 1685-1750			Person		http://example.org/1075994#Agent600-18	
Eastman School of Music	n81032860	100	Eastman School of Music				Eastman School of Music			Organization		http://example.org/1075994#Agent710-20	
Cook, H. C. (Harry Charles)	n50027280	100	Cook, H. C. (Harry Charles)	n50027280	n50027280	1	Cook, H. C. (Harry Charles)			Person		http://example.org/1077720#Agent100-10	
Registered Nurses' Association of British Columbia	n86831544	100	Registered Nurses' Association of British Columbia		n86831544		Registered Nurses' Association of British Columbia	n86831544	1	Organization		http://example.org/1068987#Agent110-11	
Registered Nurses' Association of British Columbia. Task Committee on the Preparation and Utilization of Nursing Care Plans			Registered Nurses' Association of British Columbia. Task Committee on the Preparation and Utilization of Nursing Care Plans				Registered Nurses' Association of British Columbia. Task Committee on the Preparation and Utilization of Nursing Care Plans			Organization		http://example.org/1068987#Agent710-21	
Canada. Dominion Bureau of Statistics	n82068132	100	Canada. Dominion Bureau of Statistics		n82068132		Canada. Dominion Bureau of Statistics	n82068132	0.9473684211	Jurisdiction		http://example.org/1023307#Agent110-11	
Lowther, J. H	no2012151299	82	Lowther, J. H				Lowther, J. H			Person		http://example.org/1023307#Agent700-20	
Moys, Elizabeth M.	n85242204	100	Moys, Elizabeth M	n85242204	n85242204	0.9444444444	Moys, Elizabeth M			Person		http://example.org/1001474#Agent700-24	
British and Irish Association of Law Librarians	n82272478	100	British and Irish Association of Law Librarians		n82272478		British and Irish Association of Law Librarians	n82272478	0.9361702128	Organization		http://example.org/1001474#Agent710-25	
Horsley, David Bramwell	n50030832	100	Horsley, David Bramwell	n50030832	n50030832	1	Horsley, David Bramwell			Person		http://example.org/1047859#Agent100-10	
Ontario. Highway Traffic Act	n93041121	100	Ontario. Highway traffic act				Ontario. Highway traffic act			Jurisdiction		http://example.org/1047859#Agent610-19	
Foster, R. Brian	n88630629	100	Foster, Brian R				Foster, Brian R			Person		http://example.org/1047859#Agent700-23	
Hasan, Masudul	n50027420	100	Hasan, Masudul	n50027420	n50027420	0.9333333333	Hasan, Masudul			Person		http://example.org/105806#Agent100-11	
Pakistan	n80125947	100	Pakistan				Pakistan			Jurisdiction		http://example.org/105806#Agent710-21	
Walley, Brian Halford	n50019657	100	Walley, Brian Halford	n50019657	n50019657	1	Walley, Brian Halford			Person		http://example.org/1011215#Agent100-13	
Stoddard, Alan	n88602581	100	Stoddard, Alan	n88602581	n88602581	0.9333333333	Stoddard, Alan			Person		http://example.org/1028288#Agent100-10	
New York University. Institute of Physical Medicine and Rehabilitation. Children's Division			New York University. Institute of Physical Medicine and Rehabilitation. Children's Division				New York University. Institute of Physical Medicine and Rehabilitation. Children's Division			Organization		http://example.org/1033113#Agent110-11	
Deaver, George G. (George Gilbert), 1890-	n88044874	100	Deaver, George G. (George Gilbert), 1890-	n88044874	n88044874	1	Deaver, George G. (George Gilbert), 1890-			Person		http://example.org/1033113#Agent700-22	
Association for the Aid of Crippled Children	n50054580	100	Association for the Aid of Crippled Children		n50054580		Association for the Aid of Crippled Children	n50054580	1	Organization		http://example.org/1033113#Agent710-23	
Shader, Richard I., 1935-	n50001448	100	Shader, Richard I., 1935-	n50001448	n50001448	0.8620689655	Shader, Richard I., 1935-			Person		http://example.org/108519#Agent700-20	
Bowman, Pat	nr90004654	100	Bowman, Pat	nr90004654	nr90004654	0.9166666667	Bowman, Pat			Person		http://example.org/1024360#Agent100-13	
Ellis, Nigel	nr90005935	100	Ellis, Nigel	nr90005935	nr90005935	1	Ellis, Nigel			Person		http://example.org/1024360#Agent700-23	
Grange, William J. (William James)	no96052646	100	Grange, William J. (William James)	no96052646	no96052646	1	Grange, William J. (William James)			Person		http://example.org/104230#Agent100-10	
